微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
JzDnq3CEZ,"转发理由:【上海不缺电！#官方辟谣上海将大面积停电#】  
原始用户: 正义网
转发内容: 【上海不缺电！#官方辟谣上海将大面积停电#】21日，名为《上海市明日停电通知2020.12.22》的帖子在网上传播。据国家电网上海公司，网传停电通知实为计划停电公示，无需过分解读。计划停电通常是供电公司因设备计划检修、配电网改造等需要，对特定区域在特定时段内实施的停电。目前上海发用电整体呈紧平衡态势。虽然用电负荷环比增加明显，但没有缺电。（解放日报） 原图 ",,无,http://wx3.sinaimg.cn/large/710c95f3ly1glwk6hn2fqj20li0nq40u.jpg,FALSE,无,无,2020/12/22 13:39,iPhone 11,18,6,19,1
JxvljkuNj,"转发理由:#安哥辟谣#【成都不排除封城？官方辟谣：假的！】  
原始用户: 中国长安网
转发内容: #安哥辟谣#【成都不排除封城？官方辟谣：假的！】对于成都市出现新冠肺炎患者一事，今日网传“成都卫健委：将视情况采取措施，不排除实施封城” 为不实信息。安哥：不信谣，不传谣，一切以官方通报为准！#成都辟谣实施封城##成都迅速进入战时状态#@四川长安网  原图 ",,无,http://wx2.sinaimg.cn/large/00688ubUly1glgbtxpqzdj60ku112ds402.jpg,FALSE,无,无,2020/12/8 13:32,iPhone 11,34,14,41,1
JiBvBcJo8,"转发理由:#科学辟谣#【8月谣言榜单出炉】#长期打呼噜影响记忆力#  
原始用户: 首都网警
转发内容: #科学辟谣#【8月谣言榜单出炉】高血压是遗传病预防也没用？事实：高血压是可预防的。打呼噜是睡得香？事实：#长期打呼噜影响记忆力#。小米粥的“米油”营养价值高？事实：米油“滋补能力极强”是夸大其词…这些谣言你中招了吗？8月谣言榜单新鲜出炉，戳→@科普中国 自来水中有避孕药？8月流言榜单新鲜出炉  [组图共6张] 原图 ",,无,"http://ww3.sinaimg.cn/large/8e648fcfgy1giazo064h7j20j60wgwhn.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1giazo12sjdj20fa0ro40t.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1giazo58kz9j20j60vnn07.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1giazo5d9hzj20j610rtca.jpg,http://ww1.sinaimg.cn/large/8e648fcfgy1giazo6htw8j20gp0uhgoa.jpg,http://ww4.sinaimg.cn/large/8e648fcfgy1giazo86fbkj20j60sldig.jpg",FALSE,无,无,2020/9/1 13:39,iPhone 11,44,27,51,
Ji17xFhJ0,#深圳网警在行动##微博辟谣#【vol.01《网安天下》一周辟谣榜单】银行一次性转账超10万将被查？微商售卖新冠疫苗？深圳地铁9号线梅林片区有人确诊？深圳龙华卡车失灵连撞5车？谣言！请广大网民不听不信不传谣！！ #网安天下#  深圳网警的微博视频  ,,无,无,TRUE,无,无,2020/8/28 17:01,科学科普 · 视频社区,31,17,25,1
ID9DqCDia,"转发理由:【#牡丹江封城系谣言#】4月13日，牡丹江市委网信办发布辟谣公告第13号：网传牡丹江4月13日起全市封城，此信息系谣言。公安机关已查到造谣者，正在调查处理中。请广大网民严格遵守法律法规，不造谣，不传谣。@牡丹江发布    
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,FALSE,无,无,2020/4/13 18:33,iPhone 8,45,18,32,1
IBBp6D1LI,"转发理由:【教育部辟谣：#6月份大学英语四六级考试取消不实#】  
转发内容: 抱歉，作者已设置仅展示半年内微博，此微博已不可见。  ",,无,无,FALSE,无,无,2020/4/3 13:34,iPhone 8,26,15,32,1
Iz2Ex3Dp8,#新型冠状病毒感染肺炎#【#疫情期间健康类谣言榜单来了#！你“中招”了吗？】疫情期间足不出户，但去伪存真的打假行动从未停止。日前，中国互联网联合辟谣平台、中国医师协会健康传播工作委员会等联合发布“疫情期间健康类谣言榜单”，分别选出健康饮食类谣言TOP10和科学防护类谣言TOP10，你是否也曾中过招？（记者史竞男）@新华视点 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/bce24a4dly1gcx1wkw3myj20u01qon4o.jpg,http://ww4.sinaimg.cn/large/bce24a4dly1gcx1wkofr1j20u01qoahl.jpg",无,TRUE,无,无,2020/3/17 17:26,iPhone客户端,115,49,97,2
IyABs67Bm,"转发理由:【315打假！#新冠肺炎辟谣#】  
原始用户: 人民网
转发内容: 【315打假！#新冠肺炎辟谣#】连日来，疫情的发展牵动着每个人的心，各种谣言紧随其后。不带口罩驾车被扣6分？体温枪伤眼，造成永久伤害？微波炉加热口罩可以消毒？洗热水澡能预防新型冠状病毒？......看看你避开了多少？让谣言止于“较真”！315新闻打假！你避开了多少？  [组图共10张] 原图 ",,无,"http://ww4.sinaimg.cn/large/884f7263ly1gctltvk1cfj20js0w3tcl.jpg,http://ww2.sinaimg.cn/large/884f7263ly1gctltvkgofj20l30y679e.jpg,http://ww1.sinaimg.cn/large/884f7263ly1gctltvkr0uj20ok13t0y7.jpg,http://ww3.sinaimg.cn/large/884f7263ly1gctltvkqatj20ph15b440.jpg,http://ww2.sinaimg.cn/large/884f7263ly1gctltvl735j20ra189wkd.jpg,http://ww2.sinaimg.cn/large/884f7263ly1gctltvl0i7j20p514sdlx.jpg,http://ww3.sinaimg.cn/large/884f7263ly1gctltvpb1xj20ra1897aq.jpg,http://ww3.sinaimg.cn/large/884f7263ly1gctltvqxqjj20rs192jy4.jpg,http://ww2.sinaimg.cn/large/884f7263ly1gctltvrvgmj20ki1akafq.jpg,http://ww1.sinaimg.cn/large/884f7263ly1gctltvqoaij20kr08uq46.jpg",FALSE,无,无,2020/3/14 18:01,iPhone客户端,83,54,68,1
IwAgx3Q6X,"转发理由:【转发辟谣！#新冠肺炎最新谣言汇总#】钟南山“预测”各地解除限制时间？北京积水潭医院将建方舱医院？3万只羊赶往二连浩特？…这些说法你听过吗？统统都是假的↓↓不信谣，不传谣，转发辟谣！   
原始用户: 汉中市检察院
转发内容: 【转发辟谣！#新冠肺炎最新谣言汇总#】钟南山“预测”各地解除限制时间？北京积水潭医院将建方舱医院？3万只羊赶往二连浩特？…这些说法你听过吗？统统都是假的↓↓不信谣，不传谣，转发辟谣！  [组图共14张] 原图 ",,无,"http://ww1.sinaimg.cn/large/eacebea1ly1gce871e0wcj20jf0jywhe.jpg,http://ww4.sinaimg.cn/large/eacebea1ly1gce871p59kj20m60izgog.jpg,http://ww3.sinaimg.cn/large/eacebea1ly1gce871x0lej20m50lewhw.jpg,http://ww3.sinaimg.cn/large/eacebea1ly1gce8726jb3j20m60msgoq.jpg,http://ww2.sinaimg.cn/large/eacebea1ly1gce872fxzxj20m60gmgnu.jpg,http://ww1.sinaimg.cn/large/eacebea1ly1gce872mpsfj20m60l6ju7.jpg,http://ww1.sinaimg.cn/large/eacebea1ly1gce8700a1cj20m70hzdhw.jpg,http://ww3.sinaimg.cn/large/eacebea1ly1gce870e4quj20m50lsq6t.jpg,http://ww3.sinaimg.cn/large/eacebea1ly1gce872trfij20m00msadp.jpg,http://ww2.sinaimg.cn/large/eacebea1ly1gce8730q3ej20m60lw41u.jpg,http://ww4.sinaimg.cn/large/eacebea1ly1gce8737g5nj20m40j3ack.jpg,http://ww1.sinaimg.cn/large/eacebea1ly1gce873fltoj20m30l0dj7.jpg,http://ww1.sinaimg.cn/large/eacebea1ly1gce873muzkj20m60kc0v9.jpg,http://ww1.sinaimg.cn/large/eacebea1ly1gce873wn1cj20m50ms0vr.jpg",FALSE,无,无,2020/3/1 13:29,iPhone客户端,66,36,67,1
