微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
J71IqDdR6,"转发理由:辟谣！  
原始用户: 中国互联网联合辟谣平台
转发内容: #联合辟谣# #微博辟谣# 【非常时期，莫让谣言给大伙儿添堵！】①北京“菜篮子”不稳，要断粮？②北京用大数据锁定35万人筛查病毒？③北京五棵松某商场“沦陷”？······这些说法都是谣言！ #保障“战疫”我们在行动# 持续粉碎谣言，为公众还原真相。点击http://t.cn/A6h4c4y7  进入 “新冠肺炎疫情防控辟谣专区”，查看更多疫情防控辟谣信息。#万众一心抗击疫情# @国家网信办举报中心 [组图共6张] 原图 ",,无,"http://ww2.sinaimg.cn/large/0077EbVbly1gftwvulh9pj30bi06ot8t.jpg,http://ww4.sinaimg.cn/large/0077EbVbly1gftwvuoezpj30bi0h6go9.jpg,http://ww4.sinaimg.cn/large/0077EbVbly1gftwvumcf7j30bi0fd0w4.jpg,http://ww2.sinaimg.cn/large/0077EbVbly1gftwvum84nj30bi0fu42q.jpg,http://ww1.sinaimg.cn/large/0077EbVbly1gftwvumcunj30bi0ff76d.jpg,http://ww2.sinaimg.cn/large/0077EbVbly1gftwvumxdgj30bi0d9tcg.jpg",FALSE,无,无,2020/6/17 10:18,荣耀10青春版,5,14,4,1
J71Ihp9Ut,"转发理由:辟谣！  
原始用户: 政府微助理
转发内容: 【辟谣！#网传北京多条高速公路封闭系谣言#】6月16日晚，#北京应急响应级别升为二级#，随即“北京多条高速公路双向封闭”的消息在网络上传播。经@北京交通广播 核实，谣传的截图是人为加工的图片，原微博为2019年2月15日发布的路况信息。希望大家不信谣，不传谣，齐心协力，北京加油！[加油]   原图 ",,无,http://wx1.sinaimg.cn/large/b7b53562ly1gfv0z49x73j20j6150ju4.jpg,FALSE,无,无,2020/6/17 10:18,荣耀10青春版,5,12,4,1
