微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IswmesMiC,【美国送来救援物资却被中国隐瞒不报？又是谣言！】2月1日起，一则宣称“美国前些天派来武汉撤侨的客机，曾给中国送来急需的防疫物资，却被中国政府和媒体隐瞒”的短文，开始在朋友圈等国内社交网站上流传。但经过核实后，发现这是一则由境外传入境内的谣言……（环球时报）#疫情辟谣# 美国送来救援物资却被中国隐瞒不报？又是谣言！                                 ,,无,无,TRUE,无,无,2020/2/3 20:11,微博 weibo.com,12969,1999,1193,1
IsvYIbMw7,【特朗普为中国豁免治疗新冠病毒的药物专利？不存在的】从昨天下午开始，这则消息开始在微博上疯狂传播起来，而且还进一步扩散到了多个网络论坛上。然而，耿直哥调查后发现这事并不存在。详见↓↓（环球时报）#疫情辟谣# 特朗普为中国豁免治疗新冠病毒的药物专利？不存在的  ,,无,无,TRUE,无,无,2020/2/3 19:13,微博 weibo.com,9290,1865,999,2
IsuWBx6Bt,【这张口罩图，根本不是那么回事！】首先，这张图并不是在武汉或湖北省，而是在江苏无锡。其次，右侧的官员干部中，多人佩戴的是工业级别的防护口罩，有的口罩还带有“呼吸阀”。而左侧的疾控中心人员佩戴的那种一次性医用口罩，如果是医用外科口罩，其防护性其实并不差于右侧那些。即便是普通的一次性医用护理口罩，也完全适用于当时在疾控中心办公楼的会议室里开会场景。详见↓↓（环球时报）#疫情辟谣# 这张口罩图，根本不是网传的那么回事！                                 ,,无,无,TRUE,无,无,2020/2/3 16:35,微博 weibo.com,9946,1228,1110,2
IsuC3pHhp,【女子在微信群中倒卖捐赠口罩？假的！】2月1日晚，网友举报称网民“周周”在网上倒卖捐赠给政府的口罩。@合肥警方 2日发布通报称，经查，“周周”（兼职微商）所称的“政府捐赠库存”，实为“周周”帮他人采购捐赠物资的余货，非政府受赠物资。称是“政府捐赠库存”，是想以此证明口罩质量符合标准。#疫情辟谣#             [组图共3张]      原图                             ,,"http://ww1.sinaimg.cn/large/eaaf2affly1gbj99hmn72j20u00q7dil.jpg,http://ww1.sinaimg.cn/large/eaaf2affly1gbj99hwynvj20o217hn1k.jpg,http://ww3.sinaimg.cn/large/eaaf2affly1gbj99i69r5j20p01hbwid.jpg",无,TRUE,无,无,2020/2/3 15:44,无,3205,488,478,2
IstxL84TS,【女子去舅舅政府单位拿口罩？警方通报来了】经查，网民“杨曼曼”1月29日晚到其舅舅（揭西县某局工作人员林某）家，其舅妈送她两盒共20个口罩。口罩是林某朋友谢某（无业）所送，来源为谢某儿子2019年5月在拼多多所开网店的销售库存，型号为“保为康”，并非政府部门防疫物资。该网民已被处以行政拘留10天、罚款500元的处罚。#疫情辟谣#             [组图共3张]      原图                             ,,"http://ww4.sinaimg.cn/large/eaaf2affly1gbj4l5t5sej20u00pcjtz.jpg,http://ww1.sinaimg.cn/large/eaaf2affly1gbj4l6aqkkj20tu28ydvr.jpg,http://ww1.sinaimg.cn/large/eaaf2affly1gbj4l6pd4gj20u00tqjvv.jpg",无,TRUE,无,无,2020/2/3 13:01,无,12590,433,809,2
IrU7FniPZ,【拦截快递口罩叫卖？假的！】今日，盘龙公安分局公布张某杰捏造“顺丰快递员拦截N95口罩”事件查处结果：对扰乱社会秩序、干扰疫情防控工作，构成寻衅滋事的当事人张某杰，依法给予治安拘留15日！#疫情辟谣#  [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/eaaf2affly1gbernf5um0j20k00sw76z.jpg,http://ww3.sinaimg.cn/large/eaaf2affly1gbernfr5nhj20u013gqe7.jpg",无,TRUE,无,无,2020/1/30 18:51,无,3602,199,372,2
IrQKmwdbD,开局一张图，内容全靠编！别再信谣传谣了！#疫情辟谣# 共青团中央的秒拍视频 （作者：B站up主@凉风Kaze）  ,,无,无,TRUE,"http://miaopai.video.weibocdn.com/000GURoPlx07AykyVTws010412014jht0E013.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1609258425&ssig=VH7pL6NZ2n&KID=unistore,video",无,2020/1/30 10:15,NEX 3 5G,7105,750,563,1
Irq8wozPg,#疫情辟谣# 造谣解放军传播病毒被拘，切勿轻信谣言！  原图 ,,http://wx2.sinaimg.cn/large/eaaf2affgy1gbb3up8nylj20yi1gr4qp.jpg,无,TRUE,无,无,2020/1/27 14:30,无,6956,339,873,1
Ir7Iej6GF,【转发辟谣！#钟南山院士被传染系谣言#】近日，有网传聊天截图称，钟南山院士被传染。今日上午，澎湃新闻从呼吸疾病国家重点实验室办公室获悉，钟南山院士正在开会；前述被传染的传闻系谣言，该单位正考虑发声辟谣。#疫情辟谣#  原图 ,,http://wx3.sinaimg.cn/large/eaaf2affly1gb8uhd48jcj20rs0s0tc1.jpg,无,TRUE,无,无,2020/1/25 15:36,帅团的Android,6980,707,718,3
Ir64dChZA,近日，某网友发博称武汉市某医院存在尸体无人处理的情况，经核实，相关视频为配音再制作，情况不属实。我们在此呼吁网友不造谣、不传谣、不信谣，如有相关谣言线索请发至#疫情辟谣#话题下，净化网络环境，我们共同努力[加油]  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/eaaf2affly1gb8n85ppd1j20u01hcgzc.jpg,http://ww2.sinaimg.cn/large/eaaf2affly1gb8n86dzi1j20u01p8tji.jpg",无,TRUE,无,无,2020/1/25 11:25,帅团的Android,158709,30639,14296,2
