微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
Itz2f1u2p,#众志成城 抗击疫情# #疫情辟谣# 【官方辟谣！“今晚济南进行大面积消杀消毒”系谣言】网传“济南市定于今晚12点对全市主干道进行大面积消杀、消毒工作”。济南市卫健委紧急公开辟谣，此消息不属实，系谣言。请广大网友从官方权威渠道获取信息，不传谣、不信谣！  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/c00997bdly1gbrekeuthmj20e40p3mys.jpg,http://ww4.sinaimg.cn/large/c00997bdly1gbrekev27lj20e20glt9u.jpg",无,TRUE,无,无,2020/2/10 16:50,微博 weibo.com,3,0,0,1
IsLFuwvM0,"转发理由:#微辟谣#【男子造谣解放军全面接管武汉被刑拘 #解放军的标签不容随便侮辱#】4日晚，@平安武昌 发布警情通报：#网民编造解放军进城全面接管被刑拘#3日晚，公安机关接报，有“解放军全面接管武汉”的消息在网上流传。  
原始用户: 时间视频
转发内容: 【男子造谣解放军全面接管武汉被刑拘 #解放军的标签不容随便侮辱#】4日晚，@平安武昌 发布警情通报：#网民编造解放军进城全面接管被刑拘#3日晚，公安机关接报，有“解放军全面接管武汉”的消息在网上流传。警方并于4日将造谣者（李某）抓获，其交代所发布信息是自己编造。目前，李某已被刑拘。借疫情散播谣言，真可谓多行不义必自毙，解放军的标签容不得你侮辱！@时间军事http://t.cn/A6PRrPNU ",,无,无,FALSE,无,无,2020/2/5 11:10,微博 weibo.com,0,0,0,1
IsEqewvWx,"转发理由:#众志成城 抗击疫情# #微博辟谣# 【辟谣！近期山东省内疫情谣言】新型冠状病毒肺炎能通过眼神传播？疑似感染的外卖员故意往食物里咳嗽？所有路口红绿灯改红灯、禁止私家车出行？这些统统都是假的！戳图了解↓↓疫情防控工作正在紧张进行，保持理智，不信谣，不传谣！   
原始用户: 山东网警巡查执法
转发内容: #微博辟谣# 【辟谣！近期山东省内疫情谣言】新型冠状病毒肺炎能通过眼神传播？疑似感染的外卖员故意往食物里咳嗽？所有路口红绿灯改红灯、禁止私家车出行？这些统统都是假的！戳图了解↓↓疫情防控工作正在紧张进行，保持理智，不信谣，不传谣！  [组图共9张] 原图 ",,无,"http://ww3.sinaimg.cn/large/006aOWUQly1gbk83ows4cj30ph1esas8.jpg,http://ww1.sinaimg.cn/large/006aOWUQly1gbk83phuj2j30ph1kctt9.jpg,http://ww4.sinaimg.cn/large/006aOWUQly1gbk83pqo4rj30ph1kcqmx.jpg,http://ww4.sinaimg.cn/large/006aOWUQly1gbk83ppcgvj30ph1y8ts3.jpg,http://ww1.sinaimg.cn/large/006aOWUQly1gbk83owdk8j30ph1esnbw.jpg,http://ww1.sinaimg.cn/large/006aOWUQly1gbk83qihi2j30ph1y8h8i.jpg,http://ww4.sinaimg.cn/large/006aOWUQly1gbk83q7wvkj30ph1oikaf.jpg,http://ww4.sinaimg.cn/large/006aOWUQly1gbk83pp5iyj30ph1um7rv.jpg,http://ww1.sinaimg.cn/large/006aOWUQly1gbk83qmguqj30ph1ru7n8.jpg",FALSE,无,无,2020/2/4 16:43,iPhone 11 Pro Max,0,0,1,1
IrHgyl50s,"转发理由:#微辟谣##众志成城 防控疫情#【济南“封城”、公交停运？都是假消息！】目前城市公交正常运转，没有实行停运。公交部门加大车辆消毒频次和深度，实现所有公交车辆运营前进行全面无死角消毒，车辆返场消毒通风后方可再次营运。  
原始用户: 微博济南
转发内容: #微辟谣# #众志成城 防控疫情#【关于疫情，这些谣言不信不传！】  原图 ",,无,http://wx2.sinaimg.cn/large/c00997bdly1gbcjbfltxcj20pw6u2qv5.jpg,FALSE,无,无,2020/1/29 10:07,iQOO Neo,5,6,3,1
IrBNjvISA,#微辟谣# #众志成城 防控疫情#【关于疫情，这些谣言不信不传！】  原图 ,,http://wx2.sinaimg.cn/large/c00997bdly1gbcjbfltxcj20pw6u2qv5.jpg,无,TRUE,无,无,2020/1/28 20:11,微博 weibo.com,3,7,1,1
IryS3krzp,#众志成城 防控疫情##微辟谣#【#国家卫健委公开回应数据质疑#】国家医疗专家组成员李兴旺表示，每天看到的数据都在实时进行更新，数据是如实向全国向全球公告。至于潜伏期传染性的问题，对于这个新型冠状病毒肺炎，还有待深入了解；但从一般呼吸道传染病规律来讲，潜伏期在末期病人快发病时，这时他可能具有一定传染力。#关注新型冠状病毒疫情# @央视新闻 http://t.cn/A6PMnpBc ,,无,无,TRUE,无,无,2020/1/28 12:44,iQOO Neo,2,0,1,2
Irgcmialw,"转发理由:#微辟谣#【转发辟谣！#这些新型肺炎传言是假的#】钟南山院士被传染了？上海已限制外地车牌进沪？成都封高速了?盐水漱口能防新型肺炎？郑州26日空中喷洒防疫药剂？……这些统统都是假的↓↓不信谣，不传谣！转发辟谣！   
原始用户: 人民日报
转发内容: 【转发辟谣！#这些新型肺炎传言是假的#】钟南山院士被传染了？上海已限制外地车牌进沪？成都封高速了?盐水漱口能防新型肺炎？郑州26日空中喷洒防疫药剂？……这些说法你听过吗？#最新新型肺炎谣言汇总#，这些统统都是假的↓↓不信谣，不传谣！转发辟谣！  [组图共9张] 原图 ",,无,"http://ww2.sinaimg.cn/large/a716fd45ly1gb9prsttisj20dw0m8wfa.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb9prsu7tij20dw0m80tj.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb9prsuezgj20dw0m8js5.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb9prsu7bej20dw0m8gmf.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb9prstwavj20dw0m8mxw.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb9prstpouj20dw0m83z9.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb9prsx0awj20dw0m8q3q.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb9prsxbr4j20dw0m8t9h.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gb9prsy09hj20dw0m83z8.jpg",FALSE,无,无,2020/1/26 13:12,iQOO Neo,0,1,1,1
Ir9h9av7i,"转发理由:#微辟谣#【辟谣！#飞机喷洒药物系谣言#】今日，多个微信群传“明早四点到四点半德州卫生防疫站直升飞机喷洒药物用于预防这次疫情,请互相转告”信息，经市防控工作领导小组办公室核查，这一言论系谣言！  
原始用户: 齐鲁晚报
转发内容: #德州身边事# 【辟谣！#飞机喷洒药物系谣言#】广大市民朋友们：今日，多个微信群传“明早四点到四点半德州卫生防疫站直升飞机喷洒药物用于预防这次疫情,请互相转告”信息，经市防控工作领导小组办公室核查，这一言论系谣言。当下正值防控新型冠状病毒感染的肺炎疫情关键时期，请大家及时关注政府机构、专业机构和官方媒体发布的权威信息，不造谣、不信谣、不传谣，维护良好社会舆论氛围。希望广大市民切实做好个人卫生防护，勤洗手、戴口罩，注意保持室内环境卫生和空气流通，尽量减少到空气不流通或人流密集的公众场合活动，如有发热、呼吸道感染症状，请在佩戴口罩、做好个人防护的前提下及时到定点医疗机构或就近医疗机构发热门诊就诊，让我们齐心协力防疫情、保平安。#微信开通疫情线索征集入口# via.德州市新型冠状病毒感染的肺炎疫情防控工作领导小组办公室 [组图共2张] 原图 ",,无,"http://ww2.sinaimg.cn/large/77de9208ly1gb9154hfkvj20m80m8tbl.jpg,http://ww1.sinaimg.cn/large/77de9208ly1gb9150qjcvj2090090wek.jpg",FALSE,无,无,2020/1/25 19:35,iQOO Neo,8,0,0,1
IqOmJ9ala,"转发理由:#微辟谣# 【转发辟谣！#关于新型肺炎的9大谣言#】新型冠状病毒感染的肺炎引发关注，与之同样赢得“关注”的还有不少谣言。戳图了解↓↓不信谣，不传谣！转扩！   
原始用户: 人民日报
转发内容: 【转发辟谣！#关于新型肺炎的9大谣言#】北京协和医院一确诊武汉肺炎患者跑了？武汉市卫健委副主任感染后被隔离？成都男子经武汉停留10分钟被感染新型冠状病毒？新型冠状病毒感染的肺炎引发关注，与之同样赢得“关注”的还有不少谣言。戳图了解↓↓不信谣，不传谣！转扩！  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/a716fd45ly1gb5mmwieoyj20rs18gtjj.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb5mmw873wj20rs18gwpt.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb5mmwa8e9j20rs18g7g1.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gb5mmwh43sj20rs18g48a.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gb5mmwjq6pj20rs18gwr0.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb5mmwcyp1j20rs18gtiq.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb5mmwgnquj20rs18gn6i.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gb5mmwnd47j20rs18gn72.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gb5mmwwpyqj20rs18g129.jpg",FALSE,无,无,2020/1/23 14:21,微博 weibo.com,3,0,2,1
InuDe9h97,"转发理由:#微辟谣#【散布武汉肺炎不实消息 8人被警方依法查处】警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间。（新京报）  
原始用户: 头条新闻
转发内容: 【散布武汉肺炎不实消息 8人被警方依法查处】#散布武汉肺炎谣言8人被查处#据武汉市公安局通报，近期，武汉市部分医疗机构发现接诊了多例肺炎病例，市卫健委就此发布了情况通报。但一些网民在不经核实的情况下，在网络上发布、转发不实信息，造成不良社会影响。公安机关经调查核实，已传唤8名违法人员，并依法进行了处理。警方提示，网络不是法外之地，在网上发布信息、言论应遵守法律法规，对于编造、传播、散布谣言，扰乱社会秩序的违法行为，警方将依法查处，绝不姑息。希望广大网民遵守相关法律法规，不造谣、不信谣、不传谣，共建和谐清朗的网络空间。（新京报） [组图共2张] 原图 ",,无,"http://ww3.sinaimg.cn/large/60718250ly1gah82v4wd2j20ge069t9k.jpg,http://ww4.sinaimg.cn/large/60718250ly1gah82xgoyhj20b4084wer.jpg",FALSE,无,无,2020/1/1 18:36,微博 weibo.com,0,2,0,1
