微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
Ixm6Ca8c7,"转发理由:【#全民抗疫# 我们一直都在[加油]】我参与了@中国互联网联合辟谣平台 发起的投票【今天，你复工了吗？】，我投给了“已复工，做好防护安心上班喽� ”这个选项，你也快来表态吧~  
原始用户: 中国互联网联合辟谣平台
转发内容: #联合辟谣##全民求证# 【今天，你#复工#了吗？】步入三月，很多地方已有力有序推进复工复产。网上关于复工的讨论也越来越多，上海医疗救治专家组组长张文宏认为，不尽快复工，人口死亡率可能会高于新冠肺炎死亡率。小调查：今天，你复工了吗？ 今天，你复工了吗？  ",,无,无,FALSE,无,无,2020/3/6 15:16,抗疫必胜！Android,57,1,22,2
IqNuXpZYo,【辟谣】李兰娟院士：酒精能消杀新型冠状病毒，并不是鼓励大家多喝酒。#火焰蓝兄弟# 提示您，这个春节多休息，少聚会，愿大家保护好自己和身边人。 中国森林消防的微博视频  ,,无,无,TRUE,无,无,2020/1/23 12:08,HUAWEI Mate30 Pro 5G,158,12,39,2
