微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IE40U8kM1,#辟谣# 【关于网传广医三院医护感染新冠肺炎谣言的声明】辟谣 | 关于网传广医三院医护感染新冠肺炎谣言的声明  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/bdeeea15gy1gdz8ges3rej20u01mswt4.jpg,http://ww1.sinaimg.cn/large/bdeeea15gy1gdz8ghlrjoj20u040i7wh.jpg",无,TRUE,无,无,2020/4/19 18:05,微博 weibo.com,473,8,83,1
ICRH10mql,"转发理由:#辟谣##广州警方通报# 【广州警方通报：网传两名外籍人员带病逃脱？谣言！】近日，一则三元里、瑶台等地有“两名外籍人员带病逃脱”的信息在社交网络上传播，现经警方核查证实为谣言。  
原始用户: 广州公安
转发内容: #广州警方通报# 【广州警方通报：网传两名外籍人员带病逃脱？谣言！】广州警方新闻办公室今天（4月11日）通报：近日，一则三元里、瑶台等地有“两名外籍人员带病逃脱”的信息在社交网络上传播，现经警方核查证实为谣言。4月9日凌晨，荔湾警方找到发布该谣言的邓某（男，42岁，广州荔湾区人）。邓某交代，4月7日早上在所住小区道听途说未经证实的相关信息后，在家人微信群内发了该信息，提醒家人注意安全，没想到该信息被家人在社交媒体广泛传播。经民警教育，邓某及其家人认识到自己的错误，已经删除相关信息。广州市人民政府在当前的疫情防控工作中始终把市民群众和在穗外国人的生命安全和身体健康放在第一位，对中国人和外籍人士一视同仁，严格执行入境人员、确诊病例和密切接触者的隔离规定。为做好新型冠状病毒感染肺炎疫情防控工作，广州警方希望广大市民群众和外籍人士积极配合当前的疫情防控工作，不发布未经核实的信息，做到不造谣、不信谣、不传谣。 ",,无,无,FALSE,无,无,2020/4/11 20:53,360安全浏览器,477,4,92,3
IwDGVAprA,"转发理由:转发辟谣！  
原始用户: 人民日报
转发内容: 【转发辟谣！#新冠肺炎最新谣言汇总#】钟南山“预测”各地解除限制时间？北京积水潭医院将建方舱医院？3万只羊赶往二连浩特？…这些说法你听过吗？统统都是假的↓↓不信谣，不传谣，转发辟谣！  [组图共14张] 原图 ",,无,"http://ww1.sinaimg.cn/large/a716fd45gy1gce6x8ec2kj20jf0jy4cj.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gce6x83zauj20m60iz7hq.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gce6xcot3aj20m50le7jn.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gce6x86qv6j20m60msgyj.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gce6x897avj20m60gmwp4.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gce6x800huj20m60l6tkd.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gce6x89sgjj20m70hzwoa.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gce6x8p31nj20m50lstp3.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gce6xcei0lj20m00ms7j5.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gce6xej6i1j20m60lwapx.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gce6xbwjzhj20m40j3wox.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gce6xdw1vkj20m30l0k63.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gce6xbvnv6j20m60kcqe6.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gce6xeietgj20m50ms172.jpg",FALSE,无,无,2020/3/1 22:12,HUAWEI Mate 20 X,2,0,1,1
IvpmbuBuh,#辟谣# 【钟南山预测“解禁”时间？这些谣言不可信！】  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/bdeeea15gy1gc5f9rdg5zj20u00u0jxr.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gc5f9rkyhxj20u00u0qb1.jpg,http://ww3.sinaimg.cn/large/bdeeea15gy1gc5f9rnuiyj20u00u047d.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gc5f9rpol8j20u00u010f.jpg,http://ww2.sinaimg.cn/large/bdeeea15gy1gc5f9rg32lj20u00u0n4v.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gc5f9rlfk9j20u00u0gt8.jpg,http://ww1.sinaimg.cn/large/bdeeea15gy1gc5f9rtgq4j20u00u010s.jpg,http://ww2.sinaimg.cn/large/bdeeea15gy1gc5f9rq5toj20u00u0do4.jpg,http://ww2.sinaimg.cn/large/bdeeea15gy1gc5f9s6hfpj20u00u07b6.jpg",无,TRUE,无,无,2020/2/22 19:52,360安全浏览器,9,2,1,1
IuV6D7Pry,#辟谣# 【网传“温州籍人士携带变异病毒”？广州高铁站下车的人需隔离？假的！】辟谣 | 网传“温州籍人士携带变异病毒”？广州高铁站下车的人需隔离？假的！  原图 ,,http://wx3.sinaimg.cn/large/bdeeea15gy1gc1ppd6pozj20p00anac9.jpg,无,TRUE,无,无,2020/2/19 14:52,微博 weibo.com,58,13,16,1
IrAwPD6jn,"转发理由:#最新新型肺炎谣言汇总#【转发辟谣！#这些疫情谣言不要信#】不信谣、不传谣！  
原始用户: 人民日报
转发内容: 【转发辟谣！#这些疫情谣言不要信#】钟南山建议全国人民在家隔离两周？吃大蒜胜过杀病毒的口腔药物？吃香蕉会得新型冠状病毒肺炎？香油滴鼻孔可阻断传染？人中涂风油精可预防呼吸道疾病？熏白醋能消毒空气？……这些传言通通都是假的！#最新疫情谣言汇总#，转给身边人！  [组图共9张] 原图 ",,无,"http://ww4.sinaimg.cn/large/a716fd45gy1gbcd40s7z9j20go0jn44p.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd418rkvj20go0jnq8i.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gbcd417flsj20go0jngr9.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd40q6zij20go0jngr7.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd40rekaj20go0jn7ac.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd40u6t9j20go0jn7a1.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbcd4189lfj20go0jn44e.jpg,http://ww3.sinaimg.cn/large/a716fd45gy1gbcd41fkabj20go0jn7a7.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbcd41tkfhj20go0jn7a7.jpg",FALSE,无,无,2020/1/28 16:58,微博 weibo.com,4,2,1,1
IrgRR7BJV,【转发辟谣！#这些新型肺炎传言是假的#】钟南山院士被传染了？上海已限制外地车牌进沪？成都封高速了?盐水漱口能防新型肺炎？郑州26日空中喷洒防疫药剂？……这些说法你听过吗？#最新新型肺炎谣言汇总#，这些统统都是假的↓↓不信谣，不传谣！转发辟谣！ via：人民日报  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/bdeeea15gy1gb9yxglyccj20dw0m8gmj.jpg,http://ww2.sinaimg.cn/large/bdeeea15gy1gb9yxh00fzj20dw0m8my1.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gb9yxhh8oaj20dw0m8wff.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gb9yxhvspwj20dw0m8gmg.jpg,http://ww1.sinaimg.cn/large/bdeeea15gy1gb9yxi6m06j20dw0m8aax.jpg,http://ww4.sinaimg.cn/large/bdeeea15gy1gb9yxitussj20dw0m8aaz.jpg,http://ww1.sinaimg.cn/large/bdeeea15gy1gb9yxj6d74j20dw0m83ze.jpg,http://ww3.sinaimg.cn/large/bdeeea15gy1gb9yxjhaolj20dw0m8wfb.jpg,http://ww3.sinaimg.cn/large/bdeeea15gy1gb9yxjwcjxj20dw0m8jsb.jpg",无,TRUE,无,无,2020/1/26 14:55,iPhone客户端,3,1,0,1
Ir7lw25nU,"转发理由:【辟谣！#钟南山被传染是谣言#！】近日，有网传聊天截图称，钟南山院士被传染。1月25日上午，澎湃新闻从呼吸疾病国家重点实验室办公室获悉，钟南山院士正在开会；前述被传染的传闻系谣言，该单位正考虑发声辟谣。转发辟谣！   
原始用户: 人民日报
转发内容: 【辟谣！#钟南山被传染是谣言#！】近日，有网传聊天截图称，钟南山院士被传染。1月25日上午，澎湃新闻从呼吸疾病国家重点实验室办公室获悉，钟南山院士正在开会；前述被传染的传闻系谣言，该单位正考虑发声辟谣。转发辟谣！  原图 ",,无,http://wx4.sinaimg.cn/large/a716fd45ly1gb8rzf2xmhj20dw0dw0xu.jpg,FALSE,无,无,2020/1/25 14:40,HUAWEI Mate 20 X,3,1,2,3
IqHKOvlCu,"转发理由:#辟谣#近日，网络上有传言“钟南山院士建议盐水漱口防病毒”，@广医一院发布辟谣声明：盐水漱口有利于清洁口腔和咽喉，对于咽喉炎有帮助。但尚无没有任何研究结果提示盐水对新型冠状病毒有杀灭作用。请大家不信谣不传谣！  
原始用户: 广医一院
转发内容: #辟谣#近日，网络上有传言“钟南山院士建议盐水漱口防病毒”，我院钟南山院士团队正式辟谣：盐水漱口有利于清洁口腔和咽喉，对于咽喉炎有帮助。但是新型冠状病毒侵犯的部位在呼吸道，漱口没有办法清洁呼吸道。其次，目前尚无任何研究结果提示盐水对新型冠状病毒有杀灭作用。请大家不信谣不传谣，谢谢。  原图 ",,无,http://wx2.sinaimg.cn/large/006yVYjfgy1gb5f408g9dj30m80l3djr.jpg,FALSE,无,无,2020/1/22 21:31,HUAWEI Mate 20 X,4,8,0,3
