微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
J7o4nlTok,【关于地铁11号线辟谣说明】今天地铁11号线来往花桥方向的车辆曾有暂停，网上传言说因有新冠肺炎患者。经询相关部门，是车辆故障所致，跟疫情没有关系。  ,,无,无,TRUE,无,无,2020/6/19 19:13,360安全浏览器,69,19,16,2
IvwYL2BN0,【耐心听唠叨、及时去辟谣......“老小孩”们的心理压力要这样“破”】#健康提示##科学防疫一起来#面对疫情，老年人往往是脆弱的。对于新冠肺炎，人群普遍易感，老年人及有基础疾病者感染后容易发展为重症，这对老年人的心理会造成很大冲击。特殊时期，老年人容易出现哪些不良心理表现？帮助老年人顺利度过特殊时期，可以怎么做？详↓ 原图 ,,http://wx4.sinaimg.cn/large/8d6bc1fegy1gc6cwylv6uj20lr1br0uc.jpg,无,TRUE,无,无,2020/2/23 15:17,360安全浏览器,4,3,1,1
Iu1IWEVE5,【辟谣：上海出来3000例确诊病例？假消息！】网上关于“昨天疫情大爆发，上海出来3000多例”的传言，纯属谣言。上海每天两次发布确诊病例、排除疑似病例、出院病例等相关数据，完全透明公开。另外，根据国家卫健委印发的诊疗方案，湖北以外地区的诊断标准没有变化，也就是说，上海的诊断标准没有变化。  原图 ,,http://wx3.sinaimg.cn/large/8d6bc1fegy1gbux7b5pnoj20u01t0adi.jpg,无,TRUE,无,无,2020/2/13 17:52,搜狗高速浏览器,7383,1073,1209,3
ItFHefD95,【新增确诊病例只认上海户籍不认外地户籍？谣！】#辟谣#近两日，新增病例数相比前几天明显下降，虽然现在就说“拐点”还为时尚早，总归是一件值得大家高兴的好事。说明上海这座城市安全系数更高了，说明城市里的我们没有白“闷”、白忙活。但是偏偏有些人见不得大家高兴，非得无端造个谣，给大家来添添堵。原本觉得不值一驳，没想到居然还煞有介事越传越广，转发的、点赞的……你们都知道有上海发布，就不能去点开看看吗？！上海从第一天发布数据开始，就是把外地来沪人员和本市常住人口放在一起合并计算总数的。疫情防控，实事求是那是最起码的态度，有谁会去或者说有谁敢去玩偷梁换柱的数字游戏啊？！有人说，最新公布的7例确诊病例确实都是本市常住人口，那是赶巧了不行吗？刚刚，市卫健委回复来了：统计口径没有改变！ ,,无,无,TRUE,无,无,2020/2/11 9:48,专业版微博,1375,43,144,2
Jti7e4Hfj,【网传上海今日新增第2例本地新冠肺炎确诊病例？经核查，不属实。】#辟谣#  [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/8d6bc1fegy1gkkb5afqspj20gd0l0q6u.jpg,http://ww4.sinaimg.cn/large/8d6bc1fegy1gkkb5e2fopj209i07pq3p.jpg,http://ww3.sinaimg.cn/large/8d6bc1fegy1gkkb5i7rfxj208f0cr400.jpg,http://ww1.sinaimg.cn/large/8d6bc1fegy1gkkb5mtucmj20h104p0tr.jpg",无,TRUE,无,无,2020/11/10 20:30,360安全浏览器,515,133,89,1
