微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
IyUiZz1dg,截至目前，全国公安交警快手号疫情期间共发布知识科普、辟谣信息等相关内容3216条，总播放量超过59亿！#疫情在前交警不退##同心抗疫为爱护航#  @快手  原图 ,,http://wx4.sinaimg.cn/large/951a26efly1gcw0y8pg2jj20ku70sb29.jpg,无,TRUE,无,无,2020/3/16 20:11,HUAWEI Mate 10,18,176,10,1
IqUZ1uKBN,【转发辟谣！#这些新冠肺炎传言是假的#】#实用小百科# 熏醋可以预防新型冠状病毒？钟南山院士建议盐水漱口防病毒？抽烟能预防病毒感染？喝酒能杀菌，不易感染？多带层口罩才能防住病毒？…这些说法你听过吗？#最新新冠肺炎谣言汇总#，这些统统都是假的！戳图了解↓↓不信谣，不传谣！扩散周知！  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/951a26efly1gb7ab9ci78j20go0jntay.jpg,http://ww4.sinaimg.cn/large/951a26efly1gb7aba3i5cj20go0jntav.jpg,http://ww3.sinaimg.cn/large/951a26efly1gb7abayo7hj20go0jnmzm.jpg,http://ww4.sinaimg.cn/large/951a26efly1gb7abbox63j20go0jn40p.jpg,http://ww2.sinaimg.cn/large/951a26efly1gb7abcffjmj20go0jnq58.jpg,http://ww1.sinaimg.cn/large/951a26efly1gb7abd6o5yj20go0jnq55.jpg,http://ww2.sinaimg.cn/large/951a26efly1gb7abdwlusj20go0jnwgs.jpg,http://ww1.sinaimg.cn/large/951a26efly1gb7abersrzj20go0jnq5h.jpg,http://ww4.sinaimg.cn/large/951a26efly1gb7abfgojkj20go0jngnn.jpg",无,TRUE,无,无,2020/1/24 7:12,HUAWEI Mate 10,40,281,20,1
IqQs86CM1,【转发辟谣！#吸烟喝酒可抵抗疫情系谣言#】#视频连连看# 白岩松：①抽烟抵抗了SARS也可抵抗新型冠状病毒？这谣言太Low了。②用钟南山院士的画面称“饮高度酒对抗冠状病毒”？真相其实是：75%的酒精能够杀灭病毒，即用医用酒精擦拭手机、双手等日常接触的地方进行消毒是有用的，可没说“喝”！请停止散播谣言！#武汉加油共渡难关# http://t.cn/A6PZbxov ,,无,无,TRUE,无,无,2020/1/23 19:40,HUAWEI Mate 10,54,170,16,3
