微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
JfJBvop2Y,#福州便民信息##福州民生#【官方辟谣！福州籍海外华侨勿信注销户籍谣言】近期，不少海外侨胞十分关心网上传闻注销华侨户口一事，经福州市侨办向福州市公安户籍管理部门核实，福州市没有注销在海外定居华侨的户口。事实真相是：为配合做好第七次全国人口普查工作，福州市公安局决定从7月26日起至8月31日，在全市范围内组织开展户口清理整顿工作。福州全市清理整顿通告中，按规定需注销户口的对象是已加入外国籍的华人，因为我国不承认双重国籍，而不是针对旅居海外持中国护照或中国旅行证的华侨。http://t.cn/A6UOBqrX 原图 ,,http://wx3.sinaimg.cn/large/9d4c645dgy1ghozoqt1crj21hc0u0x6w.jpg,无,TRUE,无,无,2020/8/13 16:45,微博 weibo.com,1,2,0,3
Irb2M313G,"转发理由:辟谣！  
原始用户: 福州日报
转发内容: #疫情谣言#【网传福州“鹤林新城小区被封城”？这是谣言！】近日网传福州“鹤林新城小区被封城”的消息，今日相关部门对此进行回应。经岳峰镇、区卫健局现场核实反馈：关于“鹤林新城小区被封城”的信息并不属实，鹤林新城内也不存在新型冠状病毒所引发肺炎的隔离人员，目前鹤林新城小区内居民出入正常。#微博辟谣# http://t.cn/A6P5fzOR ",,无,无,FALSE,无,无,2020/1/26 0:05,HUAWEI Mate 20 Pro,7,0,11,1
IraizgtAj,"转发理由:辟谣！  
原始用户: 福州日报
转发内容: 【紧急辟谣！官方:“在福州上空开始播撒消毒粉液”是谣言】近日有不少福州人发现，朋友圈疯传“福州将安排飞机洒消毒粉，请互相转告”……对此，福州市消毒站刚刚回应辟谣：1、对于网传的上午四点到下午四点半用飞机喷洒消毒药水的信息，福州市消毒站并未有此消毒计划。2、日常消毒不需要用到飞机，消毒主要针对人群聚集区，例如公园动车站汽车站等，一般不针对空旷区域喷洒消毒水。3、敬请广大网友不信谣、不传谣。#疫情辟谣# #微博辟谣# 原图 ",,无,http://wx3.sinaimg.cn/large/70fe0b58gy1gb94w0egdaj20gt0b7wjo.jpg,FALSE,无,无,2020/1/25 22:11,HUAWEI Mate 20 Pro,12,6,2,1
