评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3685342294,假笑男孩阿木木,男,江苏,177,210,101,谣言止于智者，有时候患者不是病死的，而是被恐慌谣言吓死的。,2,2020-01-26 16:23
https://weibo.cn//u/2447606182,疾岚剑豪,男,江苏,178,170,102,希望微信实名举报zf能够挺过去,2,2020-01-26 16:15
