微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数,辟谣方式
JvcM8FGxO,【辟谣! 网传的“本市省际客运停运”信息，为今年1月份的旧闻】#最新#有多位网友反映，有人通过社交媒体在转发“本市省际客运停运”的消息截图。在今天举行的市疫情防控工作新闻发布会上，市政府新闻发言人尹欣回应：经核实，这是“上海发布”今年1月26日发布的信息。目前，本市省际客运运行正常，没有变化，请大家不要担心和误解。 http://t.cn/A6GR4rX5 ,,无,无,TRUE,无,无,2020/11/23 10:35,微博 weibo.com,92,74,57,2
JiM9z9DLS,【“上半年疫情期间涉沪十大网络谣言辟谣榜”发布！您可这样举报网络谣言→】2020年上海市网络举报宣传月今天（2日）启动。活动启动仪式上，主办方正式发布“2020年上半年疫情期间涉沪十大网络谣言辟谣榜”。如何提高辨识自己的网络谣言的能力？看到网上违法或不良信息该如何举报？快随小布一起来学几招↓ http://t.cn/A645UVfi ,,无,无,TRUE,无,无,2020/9/2 16:45,微博 weibo.com,12,24,5,1
Iy9ZIEcm2,【辟谣！“上海学校开学等时间定了”传言不实】#上海新闻# 今天，一张关于上海各场所开放以及各类学校开学具体时间的安排表在网上传播，并称这是“今天上午市政府会议精神”。经核实：上海市政府并未召开过相关会议，也没有发布过类似消息，网上所传信息纯属谣言。  原图 ,,http://wx4.sinaimg.cn/large/9764bb42gy1gcqcljxy7yj20eg0m8dh3.jpg,无,TRUE,无,无,2020/3/11 22:17,微博 weibo.com,2482,216,421,1
Iu9xOxGYY,【专门给青少年看的新冠病毒感染肺炎防护读本！网络版免费看/扫码还有视频讲解↓】#便民提示#在这场人类与病毒的较量中，广大中小学生应该如何行动起来，科学防护？上海科技教育出版社在市卫健委健康促进处的指导下编写了《新型冠状病毒感染的肺炎学生防护读本》。全书分基础篇、应对篇、治疗篇和辟谣篇四章，围绕新型冠状病毒感染的肺炎的传播途径、治疗方法以及如何正确应对和预防等内容，对相关问题进行了详细、全面的解答。PS：书末还附有二维码，扫码后可观看视频讲解。#上海战疫##上海加油#详情↓ http://t.cn/A6h54TG7 ,,无,无,TRUE,无,无,2020/2/14 13:47,微博 weibo.com,81,117,21,2
Iu25lccHF,【上海出来3000例确诊病例？市卫健委、市公安局辟谣了！】#辟谣#市卫健委说，网上关于“昨天疫情大爆发，上海出来3000多例”的传言，纯属谣言。上海每天两次发布确诊病例、排除疑似病例、出院病例等相关数据，完全透明公开。另外，根据国家卫健委印发的诊疗方案，湖北以外地区的诊断标准没有变化，也就是说，上海的诊断标准没有变化。另据市公安局通报：今日，网传一段“昨日上海疫情大爆发”的微信聊天录屏视频在网上流传，警方高度重视，第一时间找到发布人，其称因自己的宠物店被市场监督部门劝导暂缓营业，而在微信群中故意编造相关不实言论。目前，此事正在进一步调查中。#上海战疫##上海加油#  [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/9764bb42gy1gbuyrpbhagj20kz0e4gm4.jpg,http://ww3.sinaimg.cn/large/9764bb42gy1gbuyrtwgmrj20kx0cdwey.jpg,http://ww4.sinaimg.cn/large/9764bb42gy1gbuyrygnl6j208c0i2q35.jpg",无,TRUE,无,无,2020/2/13 18:47,微博 weibo.com,1808,151,384,3
ItFfFoyse,【非上海户籍不再列入新增确诊病例？市卫健委辟谣了】#最新#近日有网友发帖称：当前确诊病例并没有纳入上海新增病例中，原来是这两天统计口径改了，按照病人的户籍来算了，如果病人在上海发病，但不是上海户籍，就不会被纳入上海的新增病例统计中。市卫健委表示，上述内容并不属实，上海对新增确诊病例的统计方法一直没有改变。上海从第一天发布新增确诊病例开始，就把外地来沪人员和本市常住人口放在一起合并计算总数。#上海战疫##上海加油# ,,无,无,TRUE,无,无,2020/2/11 8:40,微博 weibo.com,5518,736,1791,3
Irjqrif5j,【辟谣！网传“武汉来沪5人入住建国宾馆并感染”为谣言】#最新#@上海徐汇发布 说，经该区文旅局、区卫健委核实，近日在网上流传的“武汉来沪旅游客人一行5人入住徐汇区漕溪北路建国宾馆并全部感染新型冠状病毒”的说法为谣言。详见↓#上海战疫##上海加油#  原图 ,,http://wx3.sinaimg.cn/large/9764bb42gy1gbaa80l9i2j20hi0o5k09.jpg,无,TRUE,无,无,2020/1/26 21:25,专业版微博,2987,138,420,1
IqNA8ABuA,【辟谣！喝酒、蒸桑拿……不能防新型冠状病毒肺炎】#健康资讯#特殊时期个人怎样做好防护呢？市卫健委说：真正最好的防护还应该是戴口罩，勤通风，勤洗手。喝酒、蒸桑拿防病毒是无效的。详情请戳↓看看新闻KNEWS的微博视频视频via@看看新闻KNEWS #上海战疫##上海加油#  ,,无,无,TRUE,无,无,2020/1/23 12:21,微博 weibo.com,2599,246,197,2
IqGRpDKAa,【辟谣！喝板蓝根和熏醋不能预防新型冠状病毒感染的肺炎】#健康资讯#新型冠状病毒感染的肺炎发生以来，囤板蓝根、熏醋的声音越来越多，它们真能有效预防吗？@健康中国 说：板蓝根对冠状病毒是不可能有效的；熏醋也达不到消毒的效果。#上海战疫##上海加油#  [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/9764bb42gy1gb5hsxlwzzj20dc08ymxx.jpg,http://ww3.sinaimg.cn/large/9764bb42gy1gb5hsxn68kj20ed09e756.jpg",无,TRUE,无,无,2020/1/22 19:15,微博 weibo.com,112,33,56,1
